cause,effect,nonident_cause
fliZ,osmY,cross_scc_blocked
fliZ,pdeR,cross_scc_blocked
fliZ,yhiD,cross_scc_blocked
fliZ,yjbJ,cross_scc_blocked
hns,acrE,cross_scc_blocked
hns,acrF,cross_scc_blocked
hns,adeD,cross_scc_blocked
hns,adiA,cross_scc_blocked
hns,adiC,cross_scc_blocked
hns,adiY,scc_edge_dissolved
hns,alaU,cross_scc_blocked
hns,alaV,cross_scc_blocked
hns,appY,cross_scc_blocked
hns,ascF,cross_scc_blocked
hns,asr,cross_scc_blocked
hns,bglB,cross_scc_blocked
hns,bglF,cross_scc_blocked
hns,bglG,cross_scc_blocked
hns,bglJ,same_scc_long
hns,bluF,cross_scc_blocked
hns,bolA,same_scc_long
hns,cadA,cross_scc_blocked
hns,cadB,cross_scc_blocked
hns,cadC,cross_scc_blocked
hns,caiA,cross_scc_blocked
hns,caiB,cross_scc_blocked
hns,caiC,cross_scc_blocked
hns,caiD,cross_scc_blocked
hns,caiE,cross_scc_blocked
hns,caiF,cross_scc_blocked
hns,caiT,cross_scc_blocked
hns,cas1,cross_scc_blocked
hns,cas2,cross_scc_blocked
hns,casA,cross_scc_blocked
hns,casB,cross_scc_blocked
hns,casC,cross_scc_blocked
hns,casD,cross_scc_blocked
hns,casE,cross_scc_blocked
hns,cbpA,cross_scc_blocked
hns,cdgI,cross_scc_blocked
hns,chiA,cross_scc_blocked
hns,cmoM,cross_scc_blocked
hns,csgD,same_scc_long
hns,csgE,cross_scc_blocked
hns,csgF,cross_scc_blocked
hns,csgG,cross_scc_blocked
hns,csiE,cross_scc_blocked
hns,cspA,two_cycle
hns,cspD,cross_scc_blocked
hns,cycA,cross_scc_blocked
hns,cydA,cross_scc_blocked
hns,cydB,cross_scc_blocked
hns,cysA,cross_scc_blocked
hns,cysG,cross_scc_blocked
hns,cysM,cross_scc_blocked
hns,cysP,cross_scc_blocked
hns,cysU,cross_scc_blocked
hns,cysW,cross_scc_blocked
hns,dctR,cross_scc_blocked
hns,ddlA,cross_scc_blocked
hns,degP,cross_scc_blocked
hns,dgcJ,cross_scc_blocked
hns,dgcT,cross_scc_blocked
hns,dgcZ,cross_scc_blocked
hns,dps,cross_scc_blocked
hns,entF,cross_scc_blocked
hns,evgA,same_scc_long
hns,evgS,cross_scc_blocked
hns,fau,cross_scc_blocked
hns,fepE,cross_scc_blocked
hns,fes,cross_scc_blocked
hns,fimA,cross_scc_blocked
hns,fimB,cross_scc_blocked
hns,fimC,cross_scc_blocked
hns,fimD,cross_scc_blocked
hns,fimE,cross_scc_blocked
hns,fimF,cross_scc_blocked
hns,fimG,cross_scc_blocked
hns,fimH,cross_scc_blocked
hns,fimI,cross_scc_blocked
hns,flhC,same_scc_long
hns,flhD,same_scc_long
hns,fliA,same_scc_long
hns,fliC,cross_scc_blocked
hns,fliZ,same_scc_long
hns,ftnA,cross_scc_blocked
hns,fucA,cross_scc_blocked
hns,gabD,cross_scc_blocked
hns,gabP,cross_scc_blocked
hns,gabT,cross_scc_blocked
hns,gadA,cross_scc_blocked
hns,gadB,cross_scc_blocked
hns,gadC,cross_scc_blocked
hns,gadE,same_scc_long
hns,gadW,same_scc_long
hns,gadX,two_cycle
hns,galE,cross_scc_blocked
hns,galK,cross_scc_blocked
hns,galM,cross_scc_blocked
hns,galT,cross_scc_blocked
hns,garK,cross_scc_blocked
hns,garL,cross_scc_blocked
hns,garP,cross_scc_blocked
hns,garR,cross_scc_blocked
hns,glaH,cross_scc_blocked
hns,gltT,cross_scc_blocked
hns,gltU,cross_scc_blocked
hns,gltW,cross_scc_blocked
hns,gspA,cross_scc_blocked
hns,gspB,cross_scc_blocked
hns,gspC,cross_scc_blocked
hns,gspD,cross_scc_blocked
hns,gspE,cross_scc_blocked
hns,gspF,cross_scc_blocked
hns,gspG,cross_scc_blocked
hns,gspH,cross_scc_blocked
hns,gspI,cross_scc_blocked
hns,gspJ,cross_scc_blocked
hns,gspK,cross_scc_blocked
hns,gspL,cross_scc_blocked
hns,gspM,cross_scc_blocked
hns,gspO,cross_scc_blocked
hns,gutM,cross_scc_blocked
hns,gutQ,cross_scc_blocked
hns,hchA,cross_scc_blocked
hns,hdeA,cross_scc_blocked
hns,hdeB,cross_scc_blocked
hns,hdeD,cross_scc_blocked
hns,hdfR,same_scc_long
hns,hisJ,cross_scc_blocked
hns,hisM,cross_scc_blocked
hns,hisP,cross_scc_blocked
hns,hisQ,cross_scc_blocked
hns,hlyE,cross_scc_blocked
hns,hns,self_loop
hns,hprR,cross_scc_blocked
hns,ileU,cross_scc_blocked
hns,ileV,cross_scc_blocked
hns,ilvH,cross_scc_blocked
hns,ilvI,cross_scc_blocked
hns,iraP,cross_scc_blocked
hns,lacA,cross_scc_blocked
hns,lacY,cross_scc_blocked
hns,lacZ,cross_scc_blocked
hns,leuO,same_scc_long
hns,lhgD,cross_scc_blocked
hns,lrp,same_scc_long
hns,malE,cross_scc_blocked
hns,malF,cross_scc_blocked
hns,malG,cross_scc_blocked
hns,mazE,cross_scc_blocked
hns,mazF,cross_scc_blocked
hns,mdtE,cross_scc_blocked
hns,mdtF,cross_scc_blocked
hns,mdtI,cross_scc_blocked
hns,mdtJ,cross_scc_blocked
hns,mdtU,cross_scc_blocked
hns,mukB,cross_scc_blocked
hns,mukE,cross_scc_blocked
hns,mukF,cross_scc_blocked
hns,nhaA,cross_scc_blocked
hns,nhaR,cross_scc_blocked
hns,nirB,cross_scc_blocked
hns,nirC,cross_scc_blocked
hns,nirD,cross_scc_blocked
hns,nrdA,cross_scc_blocked
hns,nrdB,cross_scc_blocked
hns,nrdD,cross_scc_blocked
hns,nrdG,cross_scc_blocked
hns,osmC,cross_scc_blocked
hns,oxc,cross_scc_blocked
hns,pagP,cross_scc_blocked
hns,pdeC,cross_scc_blocked
hns,pdeF,cross_scc_blocked
hns,pdeI,cross_scc_blocked
hns,pdeL,cross_scc_blocked
hns,proV,cross_scc_blocked
hns,proW,cross_scc_blocked
hns,proX,cross_scc_blocked
hns,rcsA,same_scc_long
hns,rcsB,same_scc_long
hns,rcsD,cross_scc_blocked
hns,relA,cross_scc_blocked
hns,rflP,cross_scc_blocked
hns,rnpB,cross_scc_blocked
hns,rrfB,cross_scc_blocked
hns,rrfC,cross_scc_blocked
hns,rrfD,cross_scc_blocked
hns,rrfF,cross_scc_blocked
hns,rrfG,cross_scc_blocked
hns,rrfH,cross_scc_blocked
hns,rrlB,cross_scc_blocked
hns,rrlC,cross_scc_blocked
hns,rrlD,cross_scc_blocked
hns,rrlG,cross_scc_blocked
hns,rrlH,cross_scc_blocked
hns,rrsB,cross_scc_blocked
hns,rrsC,cross_scc_blocked
hns,rrsD,cross_scc_blocked
hns,rrsG,cross_scc_blocked
hns,rrsH,cross_scc_blocked
hns,slp,cross_scc_blocked
hns,srlA,cross_scc_blocked
hns,srlB,cross_scc_blocked
hns,srlD,cross_scc_blocked
hns,srlE,cross_scc_blocked
hns,srlR,cross_scc_blocked
hns,ssrS,cross_scc_blocked
hns,stpA,same_scc_long
hns,tcyJ,cross_scc_blocked
hns,thrV,cross_scc_blocked
hns,ybdZ,cross_scc_blocked
hns,yciE,cross_scc_blocked
hns,yciF,cross_scc_blocked
hns,yciG,cross_scc_blocked
hns,ydeO,same_scc_long
hns,ydeP,cross_scc_blocked
hns,yfaE,cross_scc_blocked
hns,yhiD,cross_scc_blocked
hns,yhiM,cross_scc_blocked
hns,yjjQ,same_scc_long
csrA,dgcT,cross_scc_blocked
csrA,dgcZ,cross_scc_blocked
csrA,glgA,cross_scc_blocked
csrA,glgC,cross_scc_blocked
csrA,glgP,cross_scc_blocked
csrA,glgS,cross_scc_blocked
csrA,idlP,cross_scc_blocked
csrA,iraD,cross_scc_blocked
csrA,moaA,cross_scc_blocked
csrA,moaB,cross_scc_blocked
csrA,moaC,cross_scc_blocked
csrA,moaD,cross_scc_blocked
csrA,moaE,cross_scc_blocked
csrA,nhaR,cross_scc_blocked
csrA,pdeI,cross_scc_blocked
csrA,pgaA,cross_scc_blocked
csrA,pgaB,cross_scc_blocked
csrA,pgaC,cross_scc_blocked
csrA,pgaD,cross_scc_blocked
csrA,rpoE,same_scc_long
csrA,sdiA,same_scc_long
csrA,ymdA,cross_scc_blocked
nhaR,nhaR,self_loop
sdiA,ftsA,cross_scc_blocked
sdiA,ftsQ,cross_scc_blocked
sdiA,ftsZ,cross_scc_blocked
sdiA,gadW,scc_edge_dissolved
sdiA,rflP,cross_scc_blocked
sdiA,rmf,cross_scc_blocked
sdiA,rsd,cross_scc_blocked
cusR,cusR,self_loop
cynR,cynR,self_loop
cysB,cysB,self_loop
deaD,ldtD,cross_scc_blocked
deaD,sdiA,scc_edge_dissolved
deaD,uvrY,cross_scc_blocked
dhaR,dhaR,self_loop
dicA,dicA,self_loop
dinJ,cspE,cross_scc_blocked
dinJ,dinJ,self_loop
dinJ,yafQ,two_cycle
yafQ,cspE,cross_scc_blocked
yafQ,dinJ,two_cycle
yafQ,yafQ,self_loop
ihfA,aceA,cross_scc_blocked
ihfA,aceB,cross_scc_blocked
ihfA,aceK,cross_scc_blocked
ihfA,acs,cross_scc_blocked
ihfA,actP,cross_scc_blocked
ihfA,adiA,cross_scc_blocked
ihfA,amiA,cross_scc_blocked
ihfA,atoA,cross_scc_blocked
ihfA,atoB,cross_scc_blocked
ihfA,atoD,cross_scc_blocked
ihfA,atoE,cross_scc_blocked
ihfA,carA,cross_scc_blocked
ihfA,carB,cross_scc_blocked
ihfA,csgD,same_scc_long
ihfA,csgE,cross_scc_blocked
ihfA,csgF,cross_scc_blocked
ihfA,csgG,cross_scc_blocked
ihfA,cycA,cross_scc_blocked
ihfA,cysG,cross_scc_blocked
ihfA,cysH,cross_scc_blocked
ihfA,cysI,cross_scc_blocked
ihfA,cysJ,cross_scc_blocked
ihfA,dcuD,cross_scc_blocked
ihfA,dmsA,cross_scc_blocked
ihfA,dmsB,cross_scc_blocked
ihfA,dmsC,cross_scc_blocked
ihfA,dppA,cross_scc_blocked
ihfA,dppB,cross_scc_blocked
ihfA,dppC,cross_scc_blocked
ihfA,dppD,cross_scc_blocked
ihfA,dppF,cross_scc_blocked
ihfA,dps,cross_scc_blocked
ihfA,dusB,cross_scc_blocked
ihfA,envZ,cross_scc_blocked
ihfA,fhlA,cross_scc_blocked
ihfA,fimA,cross_scc_blocked
ihfA,fimB,cross_scc_blocked
ihfA,fimC,cross_scc_blocked
ihfA,fimD,cross_scc_blocked
ihfA,fimF,cross_scc_blocked
ihfA,fimG,cross_scc_blocked
ihfA,fimH,cross_scc_blocked
ihfA,fimI,cross_scc_blocked
ihfA,fis,same_scc_long
ihfA,flhC,same_scc_long
ihfA,flhD,same_scc_long
ihfA,fliA,same_scc_long
ihfA,fliZ,same_scc_long
ihfA,fnr,same_scc_long
ihfA,focA,cross_scc_blocked
ihfA,folA,cross_scc_blocked
ihfA,gcd,cross_scc_blocked
ihfA,glcA,cross_scc_blocked
ihfA,glcB,cross_scc_blocked
ihfA,glcD,cross_scc_blocked
ihfA,glcE,cross_scc_blocked
ihfA,glcF,cross_scc_blocked
ihfA,glcG,cross_scc_blocked
ihfA,glnH,cross_scc_blocked
ihfA,glnP,cross_scc_blocked
ihfA,glnQ,cross_scc_blocked
ihfA,glpQ,cross_scc_blocked
ihfA,glpT,cross_scc_blocked
ihfA,gltA,cross_scc_blocked
ihfA,gltB,cross_scc_blocked
ihfA,gltD,cross_scc_blocked
ihfA,gltF,cross_scc_blocked
ihfA,hemA,cross_scc_blocked
ihfA,hemF,cross_scc_blocked
ihfA,hipA,cross_scc_blocked
ihfA,hipB,cross_scc_blocked
ihfA,hpt,cross_scc_blocked
ihfA,htrE,cross_scc_blocked
ihfA,hycA,cross_scc_blocked
ihfA,hycB,cross_scc_blocked
ihfA,hycC,cross_scc_blocked
ihfA,hycD,cross_scc_blocked
ihfA,hycE,cross_scc_blocked
ihfA,hycF,cross_scc_blocked
ihfA,hycG,cross_scc_blocked
ihfA,hycH,cross_scc_blocked
ihfA,hycI,cross_scc_blocked
ihfA,hypA,cross_scc_blocked
ihfA,hypB,cross_scc_blocked
ihfA,hypC,cross_scc_blocked
ihfA,hypD,cross_scc_blocked
ihfA,hypE,cross_scc_blocked
ihfA,ibpB,cross_scc_blocked
ihfA,icd,cross_scc_blocked
ihfA,ihfA,self_loop
ihfA,ihfB,two_cycle
ihfA,ilvA,cross_scc_blocked
ihfA,ilvD,cross_scc_blocked
ihfA,ilvE,cross_scc_blocked
ihfA,ilvL,cross_scc_blocked
ihfA,ilvM,cross_scc_blocked
ihfA,ilvX,cross_scc_blocked
ihfA,lyxK,cross_scc_blocked
ihfA,mtr,cross_scc_blocked
ihfA,narG,cross_scc_blocked
ihfA,narH,cross_scc_blocked
ihfA,narI,cross_scc_blocked
ihfA,narJ,cross_scc_blocked
ihfA,narK,cross_scc_blocked
ihfA,ndh,cross_scc_blocked
ihfA,nirB,cross_scc_blocked
ihfA,nirC,cross_scc_blocked
ihfA,nirD,cross_scc_blocked
ihfA,norV,cross_scc_blocked
ihfA,norW,cross_scc_blocked
ihfA,nrfA,cross_scc_blocked
ihfA,nrfB,cross_scc_blocked
ihfA,nrfC,cross_scc_blocked
ihfA,nrfD,cross_scc_blocked
ihfA,nrfE,cross_scc_blocked
ihfA,nrfF,cross_scc_blocked
ihfA,nrfG,cross_scc_blocked
ihfA,nuoA,cross_scc_blocked
ihfA,nuoB,cross_scc_blocked
ihfA,nuoC,cross_scc_blocked
ihfA,nuoE,cross_scc_blocked
ihfA,nuoF,cross_scc_blocked
ihfA,nuoG,cross_scc_blocked
ihfA,nuoH,cross_scc_blocked
ihfA,nuoI,cross_scc_blocked
ihfA,nuoJ,cross_scc_blocked
ihfA,nuoK,cross_scc_blocked
ihfA,nuoL,cross_scc_blocked
ihfA,nuoM,cross_scc_blocked
ihfA,nuoN,cross_scc_blocked
ihfA,ompC,cross_scc_blocked
ihfA,ompF,cross_scc_blocked
ihfA,ompR,same_scc_long
ihfA,osmE,cross_scc_blocked
ihfA,osmY,cross_scc_blocked
ihfA,paaA,cross_scc_blocked
ihfA,paaB,cross_scc_blocked
ihfA,paaC,cross_scc_blocked
ihfA,paaD,cross_scc_blocked
ihfA,paaE,cross_scc_blocked
ihfA,paaF,cross_scc_blocked
ihfA,paaG,cross_scc_blocked
ihfA,paaH,cross_scc_blocked
ihfA,paaI,cross_scc_blocked
ihfA,paaJ,cross_scc_blocked
ihfA,paaK,cross_scc_blocked
ihfA,paaZ,cross_scc_blocked
ihfA,patA,cross_scc_blocked
ihfA,pflB,cross_scc_blocked
ihfA,phoU,cross_scc_blocked
ihfA,plaR,cross_scc_blocked
ihfA,prfA,cross_scc_blocked
ihfA,prmC,cross_scc_blocked
ihfA,proV,cross_scc_blocked
ihfA,proW,cross_scc_blocked
ihfA,proX,cross_scc_blocked
ihfA,pspA,cross_scc_blocked
ihfA,pspB,cross_scc_blocked
ihfA,pspC,cross_scc_blocked
ihfA,pspD,cross_scc_blocked
ihfA,pspE,cross_scc_blocked
ihfA,pspG,cross_scc_blocked
ihfA,pstA,cross_scc_blocked
ihfA,pstB,cross_scc_blocked
ihfA,pstC,cross_scc_blocked
ihfA,pstS,cross_scc_blocked
ihfA,rpoE,same_scc_long
ihfA,rpoH,same_scc_long
ihfA,rseA,cross_scc_blocked
ihfA,rseB,cross_scc_blocked
ihfA,rseC,cross_scc_blocked
ihfA,rseD,cross_scc_blocked
ihfA,rtcA,cross_scc_blocked
ihfA,rtcB,cross_scc_blocked
ihfA,sgbE,cross_scc_blocked
ihfA,sgbH,cross_scc_blocked
ihfA,sgbU,cross_scc_blocked
ihfA,sodA,cross_scc_blocked
ihfA,sodB,cross_scc_blocked
ihfA,sra,cross_scc_blocked
ihfA,ssuA,cross_scc_blocked
ihfA,ssuB,cross_scc_blocked
ihfA,ssuC,cross_scc_blocked
ihfA,ssuD,cross_scc_blocked
ihfA,ssuE,cross_scc_blocked
ihfA,sucA,cross_scc_blocked
ihfA,sucB,cross_scc_blocked
ihfA,sucC,cross_scc_blocked
ihfA,sucD,cross_scc_blocked
ihfA,sufA,cross_scc_blocked
ihfA,sufB,cross_scc_blocked
ihfA,sufC,cross_scc_blocked
ihfA,sufD,cross_scc_blocked
ihfA,sufE,cross_scc_blocked
ihfA,sufS,cross_scc_blocked
ihfA,tcyJ,cross_scc_blocked
ihfA,tdcA,cross_scc_blocked
ihfA,tdcB,cross_scc_blocked
ihfA,tdcC,cross_scc_blocked
ihfA,tdcD,cross_scc_blocked
ihfA,tdcE,cross_scc_blocked
ihfA,tdcF,cross_scc_blocked
ihfA,tdcG,cross_scc_blocked
ihfA,tyrP,cross_scc_blocked
ihfA,ubiA,cross_scc_blocked
ihfA,ubiC,cross_scc_blocked
ihfA,ulaA,cross_scc_blocked
ihfA,ulaB,cross_scc_blocked
ihfA,ulaC,cross_scc_blocked
ihfA,ulaD,cross_scc_blocked
ihfA,ulaE,cross_scc_blocked
ihfA,ulaF,cross_scc_blocked
ihfA,ulaG,cross_scc_blocked
ihfA,uspA,cross_scc_blocked
ihfA,uspB,cross_scc_blocked
ihfA,yadV,cross_scc_blocked
ihfA,yeiL,cross_scc_blocked
ihfA,yiaK,cross_scc_blocked
ihfA,yiaL,cross_scc_blocked
ihfA,yiaM,cross_scc_blocked
ihfA,yiaN,cross_scc_blocked
ihfA,yiaO,cross_scc_blocked
ihfA,yjbE,cross_scc_blocked
ihfA,yjbF,cross_scc_blocked
ihfA,yjbG,cross_scc_blocked
ihfA,yjbH,cross_scc_blocked
ihfA,yjcH,cross_scc_blocked
ihfB,aceA,cross_scc_blocked
ihfB,aceB,cross_scc_blocked
ihfB,aceK,cross_scc_blocked
ihfB,acs,cross_scc_blocked
ihfB,actP,cross_scc_blocked
ihfB,adiA,cross_scc_blocked
ihfB,amiA,cross_scc_blocked
ihfB,atoA,cross_scc_blocked
ihfB,atoB,cross_scc_blocked
ihfB,atoD,cross_scc_blocked
ihfB,atoE,cross_scc_blocked
ihfB,carA,cross_scc_blocked
ihfB,carB,cross_scc_blocked
ihfB,csgD,same_scc_long
ihfB,csgE,cross_scc_blocked
ihfB,csgF,cross_scc_blocked
ihfB,csgG,cross_scc_blocked
ihfB,cycA,cross_scc_blocked
ihfB,cysG,cross_scc_blocked
ihfB,cysH,cross_scc_blocked
ihfB,cysI,cross_scc_blocked
ihfB,cysJ,cross_scc_blocked
ihfB,dcuD,cross_scc_blocked
ihfB,dmsA,cross_scc_blocked
ihfB,dmsB,cross_scc_blocked
ihfB,dmsC,cross_scc_blocked
ihfB,dppA,cross_scc_blocked
ihfB,dppB,cross_scc_blocked
ihfB,dppC,cross_scc_blocked
ihfB,dppD,cross_scc_blocked
ihfB,dppF,cross_scc_blocked
ihfB,dps,cross_scc_blocked
ihfB,dusB,cross_scc_blocked
ihfB,envZ,cross_scc_blocked
ihfB,fhlA,cross_scc_blocked
ihfB,fimA,cross_scc_blocked
ihfB,fimB,cross_scc_blocked
ihfB,fimC,cross_scc_blocked
ihfB,fimD,cross_scc_blocked
ihfB,fimF,cross_scc_blocked
ihfB,fimG,cross_scc_blocked
ihfB,fimH,cross_scc_blocked
ihfB,fimI,cross_scc_blocked
ihfB,fis,same_scc_long
ihfB,flhC,same_scc_long
ihfB,flhD,same_scc_long
ihfB,fliA,same_scc_long
ihfB,fliZ,same_scc_long
ihfB,fnr,same_scc_long
ihfB,focA,cross_scc_blocked
ihfB,folA,cross_scc_blocked
ihfB,gcd,cross_scc_blocked
ihfB,glcA,cross_scc_blocked
ihfB,glcB,cross_scc_blocked
ihfB,glcD,cross_scc_blocked
ihfB,glcE,cross_scc_blocked
ihfB,glcF,cross_scc_blocked
ihfB,glcG,cross_scc_blocked
ihfB,glnH,cross_scc_blocked
ihfB,glnP,cross_scc_blocked
ihfB,glnQ,cross_scc_blocked
ihfB,glpQ,cross_scc_blocked
ihfB,glpT,cross_scc_blocked
ihfB,gltA,cross_scc_blocked
ihfB,gltB,cross_scc_blocked
ihfB,gltD,cross_scc_blocked
ihfB,gltF,cross_scc_blocked
ihfB,hemA,cross_scc_blocked
ihfB,hemF,cross_scc_blocked
ihfB,hipA,cross_scc_blocked
ihfB,hipB,cross_scc_blocked
ihfB,hpt,cross_scc_blocked
ihfB,htrE,cross_scc_blocked
ihfB,hycA,cross_scc_blocked
ihfB,hycB,cross_scc_blocked
ihfB,hycC,cross_scc_blocked
ihfB,hycD,cross_scc_blocked
ihfB,hycE,cross_scc_blocked
ihfB,hycF,cross_scc_blocked
ihfB,hycG,cross_scc_blocked
ihfB,hycH,cross_scc_blocked
ihfB,hycI,cross_scc_blocked
ihfB,hypA,cross_scc_blocked
ihfB,hypB,cross_scc_blocked
ihfB,hypC,cross_scc_blocked
ihfB,hypD,cross_scc_blocked
ihfB,hypE,cross_scc_blocked
ihfB,ibpB,cross_scc_blocked
ihfB,icd,cross_scc_blocked
ihfB,ihfA,two_cycle
ihfB,ihfB,self_loop
ihfB,ilvA,cross_scc_blocked
ihfB,ilvD,cross_scc_blocked
ihfB,ilvE,cross_scc_blocked
ihfB,ilvL,cross_scc_blocked
ihfB,ilvM,cross_scc_blocked
ihfB,ilvX,cross_scc_blocked
ihfB,lyxK,cross_scc_blocked
ihfB,mtr,cross_scc_blocked
ihfB,narG,cross_scc_blocked
ihfB,narH,cross_scc_blocked
ihfB,narI,cross_scc_blocked
ihfB,narJ,cross_scc_blocked
ihfB,narK,cross_scc_blocked
ihfB,ndh,cross_scc_blocked
ihfB,nirB,cross_scc_blocked
ihfB,nirC,cross_scc_blocked
ihfB,nirD,cross_scc_blocked
ihfB,norV,cross_scc_blocked
ihfB,norW,cross_scc_blocked
ihfB,nrfA,cross_scc_blocked
ihfB,nrfB,cross_scc_blocked
ihfB,nrfC,cross_scc_blocked
ihfB,nrfD,cross_scc_blocked
ihfB,nrfE,cross_scc_blocked
ihfB,nrfF,cross_scc_blocked
ihfB,nrfG,cross_scc_blocked
ihfB,nuoA,cross_scc_blocked
ihfB,nuoB,cross_scc_blocked
ihfB,nuoC,cross_scc_blocked
ihfB,nuoE,cross_scc_blocked
ihfB,nuoF,cross_scc_blocked
ihfB,nuoG,cross_scc_blocked
ihfB,nuoH,cross_scc_blocked
ihfB,nuoI,cross_scc_blocked
ihfB,nuoJ,cross_scc_blocked
ihfB,nuoK,cross_scc_blocked
ihfB,nuoL,cross_scc_blocked
ihfB,nuoM,cross_scc_blocked
ihfB,nuoN,cross_scc_blocked
ihfB,ompC,cross_scc_blocked
ihfB,ompF,cross_scc_blocked
ihfB,ompR,same_scc_long
ihfB,osmE,cross_scc_blocked
ihfB,osmY,cross_scc_blocked
ihfB,paaA,cross_scc_blocked
ihfB,paaB,cross_scc_blocked
ihfB,paaC,cross_scc_blocked
ihfB,paaD,cross_scc_blocked
ihfB,paaE,cross_scc_blocked
ihfB,paaF,cross_scc_blocked
ihfB,paaG,cross_scc_blocked
ihfB,paaH,cross_scc_blocked
ihfB,paaI,cross_scc_blocked
ihfB,paaJ,cross_scc_blocked
ihfB,paaK,cross_scc_blocked
ihfB,paaZ,cross_scc_blocked
ihfB,patA,cross_scc_blocked
ihfB,pflB,cross_scc_blocked
ihfB,phoU,cross_scc_blocked
ihfB,plaR,cross_scc_blocked
ihfB,prfA,cross_scc_blocked
ihfB,prmC,cross_scc_blocked
ihfB,proV,cross_scc_blocked
ihfB,proW,cross_scc_blocked
ihfB,proX,cross_scc_blocked
ihfB,pspA,cross_scc_blocked
ihfB,pspB,cross_scc_blocked
ihfB,pspC,cross_scc_blocked
ihfB,pspD,cross_scc_blocked
ihfB,pspE,cross_scc_blocked
ihfB,pspG,cross_scc_blocked
ihfB,pstA,cross_scc_blocked
ihfB,pstB,cross_scc_blocked
ihfB,pstC,cross_scc_blocked
ihfB,pstS,cross_scc_blocked
ihfB,rpoE,same_scc_long
ihfB,rpoH,same_scc_long
ihfB,rseA,cross_scc_blocked
ihfB,rseB,cross_scc_blocked
ihfB,rseC,cross_scc_blocked
ihfB,rseD,cross_scc_blocked
ihfB,rtcA,cross_scc_blocked
ihfB,rtcB,cross_scc_blocked
ihfB,sgbE,cross_scc_blocked
ihfB,sgbH,cross_scc_blocked
ihfB,sgbU,cross_scc_blocked
ihfB,sodA,cross_scc_blocked
ihfB,sodB,cross_scc_blocked
ihfB,sra,cross_scc_blocked
ihfB,ssuA,cross_scc_blocked
ihfB,ssuB,cross_scc_blocked
ihfB,ssuC,cross_scc_blocked
ihfB,ssuD,cross_scc_blocked
ihfB,ssuE,cross_scc_blocked
ihfB,sucA,cross_scc_blocked
ihfB,sucB,cross_scc_blocked
ihfB,sucC,cross_scc_blocked
ihfB,sucD,cross_scc_blocked
ihfB,sufA,cross_scc_blocked
ihfB,sufB,cross_scc_blocked
ihfB,sufC,cross_scc_blocked
ihfB,sufD,cross_scc_blocked
ihfB,sufE,cross_scc_blocked
ihfB,sufS,cross_scc_blocked
ihfB,tcyJ,cross_scc_blocked
ihfB,tdcA,cross_scc_blocked
ihfB,tdcB,cross_scc_blocked
ihfB,tdcC,cross_scc_blocked
ihfB,tdcD,cross_scc_blocked
ihfB,tdcE,cross_scc_blocked
ihfB,tdcF,cross_scc_blocked
ihfB,tdcG,cross_scc_blocked
ihfB,tyrP,cross_scc_blocked
ihfB,ubiA,cross_scc_blocked
ihfB,ubiC,cross_scc_blocked
ihfB,ulaA,cross_scc_blocked
ihfB,ulaB,cross_scc_blocked
ihfB,ulaC,cross_scc_blocked
ihfB,ulaD,cross_scc_blocked
ihfB,ulaE,cross_scc_blocked
ihfB,ulaF,cross_scc_blocked
ihfB,ulaG,cross_scc_blocked
ihfB,uspA,cross_scc_blocked
ihfB,uspB,cross_scc_blocked
ihfB,yadV,cross_scc_blocked
ihfB,yeiL,cross_scc_blocked
ihfB,yiaK,cross_scc_blocked
ihfB,yiaL,cross_scc_blocked
ihfB,yiaM,cross_scc_blocked
ihfB,yiaN,cross_scc_blocked
ihfB,yiaO,cross_scc_blocked
ihfB,yjbE,cross_scc_blocked
ihfB,yjbF,cross_scc_blocked
ihfB,yjbG,cross_scc_blocked
ihfB,yjbH,cross_scc_blocked
ihfB,yjcH,cross_scc_blocked
rplA,rplA,self_loop
rplT,rplT,self_loop
rplY,rplY,self_loop
rpoD,accA,cross_scc_blocked
rpoD,accB,cross_scc_blocked
rpoD,accC,cross_scc_blocked
rpoD,accD,cross_scc_blocked
rpoD,aceA,cross_scc_blocked
rpoD,aceB,cross_scc_blocked
rpoD,aceE,cross_scc_blocked
rpoD,aceF,cross_scc_blocked
rpoD,aceK,cross_scc_blocked
rpoD,acnA,cross_scc_blocked
rpoD,acnB,cross_scc_blocked
rpoD,acpP,cross_scc_blocked
rpoD,acrA,cross_scc_blocked
rpoD,acrB,cross_scc_blocked
rpoD,acrD,cross_scc_blocked
rpoD,acrE,cross_scc_blocked
rpoD,acrF,cross_scc_blocked
rpoD,acrR,same_scc_long
rpoD,acrZ,cross_scc_blocked
rpoD,acs,cross_scc_blocked
rpoD,actP,cross_scc_blocked
rpoD,ada,cross_scc_blocked
rpoD,add,cross_scc_blocked
rpoD,adeD,cross_scc_blocked
rpoD,adhE,cross_scc_blocked
rpoD,adiA,cross_scc_blocked
rpoD,agaV,cross_scc_blocked
rpoD,agaW,cross_scc_blocked
rpoD,ahpC,cross_scc_blocked
rpoD,ahpF,cross_scc_blocked
rpoD,aidB,cross_scc_blocked
rpoD,alaC,cross_scc_blocked
rpoD,alaE,cross_scc_blocked
rpoD,alaT,cross_scc_blocked
rpoD,alaU,cross_scc_blocked
rpoD,alaV,cross_scc_blocked
rpoD,alaW,cross_scc_blocked
rpoD,alaX,cross_scc_blocked
rpoD,aldA,cross_scc_blocked
