cause,effect,adjustment_set,same_scc
nac,yghG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yghT,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygiF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygiL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygiN,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygjH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygjI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhaB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhaI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhbX,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhcA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhcD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhfL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhfZ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhhQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhhZ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhiJ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yhjD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yiaD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yieH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yieP,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yifB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yigL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yihD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yihL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yihO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yihQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yiiE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yiiF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yijO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yjaH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yjbB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yjcF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yjcO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yjeJ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yjfZ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yjgH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yjgM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yjgN,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ykgH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ykgL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ymjA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ynaK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yneK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ynfA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ynfD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yniB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ynjF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yobA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yohO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yqeB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yqeH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yqeJ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yqeK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yraH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yrhB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ytfP,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
narL,adhE,cra|fis|flhC|flhD|fnr|lrp|modE|rpoD|rpoS|srsR,False
narL,aspA,crp|fnr|lrp|modE|rpoD,False
narL,caiF,crp|fnr|hns|modE|nac|rpoD,False
narL,ccmA,flhC|flhD|fnr|modE|nac|narP|rpoD,False
narL,ccmB,flhC|flhD|fnr|modE|nac|narP|rpoD,False
narL,ccmC,flhC|flhD|fnr|modE|narP|rpoD,False
narL,ccmD,flhC|flhD|fnr|modE|narP|rpoD,False
narL,ccmE,flhC|flhD|fnr|modE|narP|rpoD,False
narL,ccmF,flhC|flhD|fnr|modE|narP|rpoD,False
narL,ccmG,flhC|flhD|fnr|modE|narP|rpoD,False
narL,ccmH,flhC|flhD|fnr|modE|nac|narP|rpoD,False
narL,citC,arcA|crp|fnr|modE|rpoD,False
narL,citD,arcA|crp|fnr|modE|rpoD,False
narL,citE,arcA|crp|fnr|modE|rpoD,False
narL,citF,arcA|crp|fnr|modE|rpoD,False
narL,citG,arcA|crp|fnr|modE|rpoD,False
narL,citX,arcA|crp|fnr|modE|rpoD,False
narL,cydC,arcA|fnr|lrp|modE|rpoD,False
narL,cydD,arcA|fnr|modE|rpoD,False
narL,cysG,cra|crp|fis|fnr|hns|ihfA|ihfB|modE|narP|rpoD,False
narL,dcuA,arcA|crp|fnr|modE|rpoD,False
narL,dcuB,arcA|crp|fnr|modE|rpoD,False
narL,dcuR,crp|fnr|modE|rpoD,False
narL,dcuS,fnr|modE|rpoD,False
narL,dmsA,fis|fnr|fur|ihfA|ihfB|modE|rpoD,False
narL,dmsB,fis|fnr|fur|ihfA|ihfB|modE|rpoD,False
narL,dmsC,fis|fnr|fur|ihfA|ihfB|modE|rpoD,False
narL,dmsD,fnr|modE|rpoD|rpoS,False
narL,dpiA,arcA|crp|fnr|modE|rpoD,False
narL,dpiB,arcA|crp|fnr|modE|rpoD,False
narL,fdhF,fhlA|fnr|modE|narP|rpoD|rpoN,False
narL,fdnG,cpxR|fnr|modE|narP|rpoD,False
narL,fdnH,fnr|modE|narP|rpoD,False
narL,fdnI,fnr|modE|narP|rpoD,False
narL,focA,arcA|cpxR|crp|fnr|ihfA|ihfB|modE|rpoD,False
narL,frdA,crp|fnr|lrp|modE|rpoD|rpoS,False
narL,frdB,crp|fnr|lrp|modE|rpoD|rpoS,False
narL,frdC,crp|fnr|modE|rpoD|rpoS,False
narL,frdD,crp|fnr|modE|rpoD|rpoS,False
narL,fumB,arcA|crp|fis|fnr|fur|modE|rpoD,False
narL,hcp,cpxR|fnr|modE|narP|nsrR|oxyR|rpoD|rpoE,False
narL,hcr,fnr|modE|narP|nsrR|oxyR|rpoD|rpoE,False
narL,hyaA,arcA|crp|fis|fnr|hns|iscR|modE|narP|rpoD|rpoS|ydeO,False
narL,hyaB,arcA|crp|fis|fnr|hns|iscR|modE|narP|rpoD|rpoS|ydeO,False
narL,hyaC,arcA|crp|fis|fnr|hns|iscR|modE|narP|rpoD|rpoS|ydeO,False
narL,hyaD,arcA|crp|fis|fnr|hns|iscR|modE|narP|rpoD|rpoS|ydeO,False
narL,hyaE,arcA|crp|fis|fnr|hns|iscR|modE|narP|rpoD|rpoS|ydeO,False
narL,hyaF,arcA|crp|fis|fnr|hns|iscR|modE|narP|rpoD|rpoS|ydeO,False
narL,hybA,arcA|fnr|modE|rpoD,False
narL,hybB,arcA|fnr|modE|rpoD,False
narL,hybC,arcA|fnr|modE|rpoD,False
narL,hybD,arcA|fnr|modE|rpoD,False
narL,hybE,arcA|fnr|modE|rpoD|yfeC,False
narL,hybF,arcA|fnr|modE|rpoD,False
narL,hybG,arcA|fnr|modE|rpoD,False
narL,hybO,arcA|fnr|fur|modE|rpoD,False
narL,moeA,arcA|fnr|modE|nac|nsrR|rpoD,False
narL,moeB,arcA|fnr|modE|nsrR|rpoD,False
narL,napA,flhC|flhD|fnr|iscR|modE|narP|rpoD,False
narL,napB,flhC|flhD|fnr|iscR|modE|nac|narP|rpoD,False
narL,napC,flhC|flhD|fnr|iscR|modE|nac|narP|rpoD,False
narL,napD,flhC|flhD|fnr|iscR|modE|narP|rpoD,False
narL,napF,flhC|flhD|fnr|iscR|lrp|modE|narP|rpoD,False
narL,napG,flhC|flhD|fnr|iscR|modE|narP|rpoD,False
narL,napH,flhC|flhD|fnr|iscR|modE|narP|rpoD,False
narL,narG,fis|fnr|ihfA|ihfB|modE|rob|rpoD|rstA,False
narL,narH,fis|fnr|ihfA|ihfB|modE|rpoD|rstA,False
narL,narI,fis|fnr|ihfA|ihfB|modE|rpoD|rstA,False
narL,narJ,fis|fnr|ihfA|ihfB|modE|rpoD|rstA,False
narL,narK,fis|fnr|ihfA|ihfB|modE|nac|rpoD,False
narL,nikA,fnr|modE|rpoD|rpoN,False
narL,nikB,fnr|modE|rpoD|rpoN,False
narL,nikC,fnr|modE|rpoD|rpoN,False
narL,nikD,fnr|modE|rpoD|rpoN,False
narL,nikE,fnr|modE|rpoD|rpoN,False
narL,nikR,fnr|modE|rpoD|rpoN,False
narL,nirB,cra|crp|fis|fnr|hns|ihfA|ihfB|modE|narP|rpoD,False
narL,nirC,cra|crp|fis|fnr|hns|ihfA|ihfB|modE|narP|rpoD,False
narL,nirD,cra|crp|fis|fnr|hns|ihfA|ihfB|modE|narP|rpoD,False
narL,norV,fnr|ihfA|ihfB|modE|narP|norR|rpoD|rpoN,False
narL,norW,fnr|ihfA|ihfB|modE|narP|norR|rpoD|rpoN,False
narL,nrfA,fis|flhC|flhD|fnr|ihfA|ihfB|modE|narP|nsrR|rpoD,False
narL,nrfB,fis|flhC|flhD|fnr|ihfA|ihfB|modE|narP|nsrR|rpoD,False
narL,nrfC,fis|flhC|flhD|fnr|ihfA|ihfB|modE|narP|nsrR|rpoD,False
narL,nrfD,fis|flhC|flhD|fnr|ihfA|ihfB|modE|narP|nsrR|rpoD,False
narL,nrfE,fis|flhC|flhD|fnr|ihfA|ihfB|modE|narP|nsrR|rpoD,False
narL,nrfF,fis|flhC|flhD|fnr|ihfA|ihfB|modE|nac|narP|nsrR|rpoD,False
narL,nrfG,fis|flhC|flhD|fnr|ihfA|ihfB|modE|nac|narP|nsrR|rpoD,False
narL,nuoA,arcA|cpxR|fis|fnr|ihfA|ihfB|lrp|modE|rpoD,False
narL,nuoB,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoC,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoE,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoF,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoG,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoH,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoI,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoJ,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoK,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoL,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoM,arcA|fis|fnr|ihfA|ihfB|modE|rpoD,False
narL,nuoN,arcA|fis|fnr|ihfA|ihfB|modE|ompR|rpoD,False
narL,ogt,fis|fnr|modE|rpoD,False
narL,ompW,arcA|crp|fnr|fur|modE|rpoD|soxS,False
narL,pflB,arcA|cpxR|crp|fis|fnr|ihfA|ihfB|modE|rpoD|srsR|yeiE,False
narL,poxB,cra|fnr|marA|modE|narP|nsrR|oxyR|rpoD|rpoS|soxS,False
narL,torA,fnr|modE|nac|rpoD|torR,False
narL,torC,fnr|modE|rpoD|torR,False
narL,torD,fnr|modE|rpoD|torR,False
narL,ubiA,arcA|fnr|ihfA|ihfB|lrp|modE|nac|rpoD,False
narL,ubiC,arcA|fnr|ihfA|ihfB|modE|rpoD,False
narL,ydeP,evgA|fnr|hns|modE|nac|nagC|narP|phoP|rcsB|rpoD|uvrY,False
narL,ydhT,fnr|modE|narP|rpoD|rpoS,False
narL,ydhU,fnr|modE|narP|rpoD|rpoS,False
narL,ydhV,fnr|modE|narP|rpoD|rpoS,False
narL,ydhW,fnr|modE|narP|rpoD|rpoS,False
narL,ydhX,fnr|modE|narP|rpoD|rpoS,False
narL,ydhY,fnr|modE|narP|rpoD|rpoS,False
narL,yeaR,fis|fnr|modE|narP|nsrR|rpoD,False
narL,ynfE,fnr|modE|nac|rpoD|rpoS,False
narL,ynfF,fnr|modE|nac|rpoD|rpoS,False
narL,ynfG,fnr|modE|nac|rpoD|rpoS,False
narL,ynfH,fnr|modE|rpoD|rpoS,False
narL,yoaG,fis|fnr|modE|narP|nsrR|rpoD,False
narL,ytfE,fnr|modE|narP|nsrR|rpoD,False
nfeR,nfeF,fnr|fur|rpoD,False
nikR,nikA,fnr|narL|rpoN,False
nikR,nikB,fnr|narL|rpoN,False
nikR,nikC,fnr|narL|rpoN,False
nikR,nikD,fnr|narL|rpoN,False
nikR,nikE,fnr|narL|rpoN,False
iscR,erpA,fur|rpoD,False
iscR,hyaA,appY|arcA|fis|narL|narP|rpoD|rpoS|ydeO,False
iscR,hyaB,appY|arcA|fis|narL|narP|rpoD|rpoS|ydeO,False
iscR,hyaC,appY|arcA|fis|narL|narP|rpoD|rpoS|ydeO,False
iscR,hyaD,appY|arcA|fis|narL|narP|rpoD|rpoS|ydeO,False
iscR,hyaE,appY|arcA|fis|narL|narP|rpoD|rpoS|ydeO,False
iscR,hyaF,appY|arcA|fis|narL|narP|rpoD|rpoS|ydeO,False
iscR,iscA,rpoD,False
iscR,iscS,rpoD,False
iscR,iscU,rpoD,False
iscR,napA,flhC|flhD|fnr|modE|narL|narP|rpoD,False
iscR,napB,flhC|flhD|fnr|modE|nac|narL|narP|rpoD,False
iscR,napC,flhC|flhD|fnr|modE|nac|narL|narP|rpoD,False
iscR,napD,flhC|flhD|fnr|modE|narL|narP|rpoD,False
iscR,napF,flhC|flhD|fnr|lrp|modE|narL|narP|rpoD,False
iscR,napG,flhC|flhD|fnr|modE|narL|narP|rpoD,False
iscR,napH,flhC|flhD|fnr|modE|narL|narP|rpoD,False
iscR,nfuA,crp|gntR|rpoD|rpoH,False
iscR,nrdE,fur|nrdR|rpoD,False
iscR,nrdF,fur|nrdR|rpoD,False
iscR,nrdH,fur|nrdR|rpoD,False
iscR,nrdI,fur|nrdR|rpoD,False
iscR,rnlA,rpoD|rpoH,False
iscR,rnlB,nac|rpoD|rpoE,False
iscR,selO,rpoD,False
iscR,sufA,fur|ihfA|ihfB|nsrR|oxyR|rpoD,False
iscR,sufB,fur|ihfA|ihfB|nsrR|oxyR|rpoD,False
iscR,sufC,fur|ihfA|ihfB|nsrR|oxyR|rpoD,False
iscR,sufD,fur|ihfA|ihfB|nsrR|oxyR|rpoD,False
iscR,sufE,fur|ihfA|ihfB|nsrR|oxyR|rpoD,False
iscR,sufS,fur|ihfA|ihfB|nsrR|oxyR|rpoD,False
iscR,torT,rpoD,False
frmR,frmA,,False
frmR,frmB,cpxR,False
metJ,ahpC,fur|nac|oxyR|rpoD,False
metJ,ahpF,fur|oxyR|rpoD|rpoE,False
metJ,folE,arcA|fur|rpoD,False
metJ,metA,fur|rpoD|rpoH,False
metJ,metB,fur|hypT|phoP|rpoD,False
metJ,metC,cpxR|fur|rpoD,False
metJ,metE,fur|nac|oxyR|rpoD,False
metJ,metF,fur|rpoD,False
metJ,metI,fur|hypT|rpoD,False
metJ,metK,crp|fur|lrp|rpoD|rpoS,False
metJ,metL,fur|hypT|phoP|rpoD,False
metJ,metN,fur|hypT|rpoD,False
metJ,metQ,fur|hypT|rpoD,False
metJ,metR,fur|nac|oxyR|rpoD,False
metJ,yeiB,fur|rpoD,False
purR,carA,arcA|argR|cpxR|fis|fur|ihfA|ihfB|pepA|rpoD|rutR,False
purR,carB,argR|cpxR|fis|fur|ihfA|ihfB|pepA|rpoD|rutR,False
purR,codA,fur|nac|rpoD,False
purR,codB,fur|nac|rpoD,False
purR,cvpA,argR|fur|rpoD,False
purR,gcvH,crp|fnr|fur|gcvA|lrp|rpoD,False
purR,gcvP,crp|fnr|fur|gcvA|lrp|rpoD,False
purR,gcvT,crp|fnr|fur|gcvA|lrp|nac|rpoD,False
purR,glnB,fur|rpoD,False
purR,glyA,fur|metR|rpoD,False
purR,guaA,crp|dnaA|fis|fur|rpoD,False
purR,guaB,crp|dnaA|fis|fur|rpoD,False
purR,hflD,fur|rpoD,False
purR,prs,fliA|fur|rpoD,False
purR,purA,fur|gadE|marA|rpoD,False
purR,purB,fur|rpoD,False
purR,purC,fur|rpoD,False
purR,purD,fur|phoP|rbsR|rpoD,False
purR,purE,fur|rpoD,False
purR,purF,fur|rpoD,False
purR,purH,crp|fur|phoP|rbsR|rpoD,False
purR,purK,fur|rpoD,False
purR,purL,fur|rpoD,False
purR,purM,fnr|fur|lrp|rpoD,False
purR,purN,fnr|fur|rpoD,False
purR,purT,fur|lrp|rpoD,False
purR,pyrC,fur|rpoD,False
purR,pyrD,fis|fur|rpoD,False
purR,speA,fur|rpoD,False
purR,speB,fur|rpoD|rpoS,False
purR,ubiX,fur|rpoD,False
xynR,yagA,fur,False
xynR,yagB,fur,False
xynR,yagE,fur,False
xynR,yagF,fur,False
gatR,gatA,arcA|crp|nac|rpoD,False
gatR,gatB,arcA|crp|rpoD,False
gatR,gatC,arcA|crp|rpoD,False
gatR,gatD,arcA|crp|rpoD,False
gatR,gatY,arcA|crp|rpoD,False
gatR,gatZ,arcA|crp|rpoD,False
gcvA,gcvH,crp|fnr|glaR|lrp|purR|rpoD,False
gcvA,gcvP,crp|fnr|glaR|lrp|purR|rpoD,False
gcvA,gcvT,crp|fnr|glaR|lrp|nac|purR|rpoD,False
phoP,mgrB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
phoP,rstB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
phoP,slyB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
phoP,ybjG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
glaR,alaE,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,apt,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,aroB,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,aroP,alpA|basR|btsR|glrR|nsrR|pgrR|ptrR|rcdA,False
glaR,baeS,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,bdcA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,bdcR,,False
glaR,bssS,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA|yhaJ,False
glaR,cadC,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,casA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,chaA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,chaB,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,chaC,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,csgI,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,cysN,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,cysS,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,dctR,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,dgcN,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,dinQ,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,elfC,,False
glaR,fhuE,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,gabD,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,gabP,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,gabT,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,gadW,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,gadX,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,gcvA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,gdhA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,glaH,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,gltF,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,hinT,,False
glaR,htrE,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,hxpA,,False
glaR,idnD,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,idnK,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,inaA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,kdgT,,False
glaR,kdsA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ldcC,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,lhgD,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,lsrG,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,mglA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,mrdA,,False
glaR,murD,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,nlpA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,orn,,False
glaR,oxc,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,pdeG,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,pdhR,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,pdxA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,phoH,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,pliG,zur,False
glaR,ppiB,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ppx,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,priC,,False
glaR,prmC,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,rfbB,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,rhsD,,False
glaR,rpiB,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,rpsF,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,rsgA,,False
glaR,rssB,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,safA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,sgcC,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,smg,,False
glaR,tam,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,tar,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,tehA,nsrR,False
glaR,ttdA,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ttdR,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yadN,,False
glaR,ybaN,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ycbU,,False
glaR,ycbV,,False
glaR,yccU,,False
glaR,ycgJ,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ycgV,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ycgY,,False
glaR,ychQ,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yciU,,False
glaR,ycjP,ycjW,False
glaR,ydcK,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ydeO,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ydfI,,False
glaR,ydfK,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ydhS,,False
glaR,yeaE,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yehD,,False
glaR,yehE,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yehS,,False
glaR,yfbN,,False
glaR,yfbO,,False
glaR,yfbU,,False
glaR,yfcO,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yfcV,,False
glaR,yfdC,,False
glaR,yfdV,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yfiL,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yfiR,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yfjD,,False
glaR,ygiV,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ygiW,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ygjI,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yhcD,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yidB,,False
glaR,yigG,,False
glaR,yihD,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yihM,,False
glaR,yjdP,,False
glaR,yjfY,,False
glaR,yjjP,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yjjQ,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,ynaE,,False
glaR,ynjH,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yobD,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
glaR,yodB,,False
glaR,ypdC,,False
glaR,ypjA,,False
glaR,yqhC,,False
glaR,zraR,alpA|basR|btsR|glrR|nsrR|ptrR|rcdA,False
ttdR,ttdA,glaR|hns|rpoD,False
ttdR,ttdB,glaR|hns|rpoD,False
ttdR,ttdT,glaR|hns|rpoD,False
ygiV,mcbR,glaR|lrp,False
yqhC,dkgA,glaR|nac|rpoD|rpoS,False
yqhC,yqhD,glaR|rpoD,False
glrR,rpoE,alpA|basR|btsR|glaR|nsrR|ptrR|rcdA,False
glrR,rseA,alpA|basR|btsR|glaR|nsrR|ptrR|rcdA,False
glrR,rseB,alpA|basR|btsR|glaR|nsrR|ptrR|rcdA,False
glrR,rseC,alpA|basR|btsR|glaR|nsrR|ptrR|rcdA,False
glrR,rseD,alpA|basR|btsR|glaR|nsrR|ptrR|rcdA,False
gntR,eda,cra|kdgR|phoB|plaR|rpoD,False
gntR,edd,cpxR|cra|kdgR|rpoD,False
gntR,gntK,crp|rpoD,False
gntR,gntT,crp|rpoD,False
gntR,gntU,crp|rpoD,False
gntR,idnD,crp|glaR|rpoD,False
gntR,idnK,crp|glaR|rpoD,False
gntR,idnO,crp|rpoD,False
gntR,idnR,crp|rpoD,False
gntR,idnT,crp|rpoD,False
gntR,nfuA,crp|iscR|rpoD|rpoH,False
gntR,yhgH,crp|rpoD,False
hdfR,maoP,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
hipB,eutA,ihfA|ihfB|rpoD,False
