cause,effect,status,adjustment_set,same_scc,timed_out
fis,glyT,unidentifiable,,False,False
fis,glyU,unidentifiable,,False,False
fis,grcA,unidentifiable,,False,False
fis,guaA,unidentifiable,,False,False
fis,guaB,unidentifiable,,False,False
fis,gyrA,unidentifiable,,False,False
fis,gyrB,unidentifiable,,False,False
fis,hisR,unidentifiable,,False,False
fis,hlyE,unidentifiable,,False,False
fis,hns,unidentifiable,,True,False
fis,hupA,unidentifiable,,False,False
fis,hupB,unidentifiable,,False,False
fis,hyaA,unidentifiable,,False,False
fis,hyaB,unidentifiable,,False,False
fis,hyaC,unidentifiable,,False,False
fis,hyaD,unidentifiable,,False,False
fis,hyaE,unidentifiable,,False,False
fis,hyaF,unidentifiable,,False,False
fis,ileT,unidentifiable,,False,False
fis,ileU,unidentifiable,,False,False
fis,ileV,unidentifiable,,False,False
fis,infB,unidentifiable,,False,False
fis,katE,unidentifiable,,False,False
fis,leuP,unidentifiable,,False,False
fis,leuQ,unidentifiable,,False,False
fis,leuT,unidentifiable,,False,False
fis,leuV,unidentifiable,,False,False
fis,leuW,unidentifiable,,False,False
fis,leuX,unidentifiable,,False,False
fis,lpd,unidentifiable,,False,False
fis,lysT,unidentifiable,,False,False
fis,lysV,unidentifiable,,False,False
fis,lysW,unidentifiable,,False,False
fis,malE,unidentifiable,,False,False
fis,malF,unidentifiable,,False,False
fis,malG,unidentifiable,,False,False
fis,marA,unidentifiable,,False,False
fis,marB,unidentifiable,,False,False
fis,marR,unidentifiable,,False,False
fis,mazE,unidentifiable,,False,False
fis,mazF,unidentifiable,,False,False
fis,mazG,unidentifiable,,False,False
fis,metT,unidentifiable,,False,False
fis,metU,unidentifiable,,False,False
fis,metY,unidentifiable,,False,False
fis,mglA,unidentifiable,,False,False
fis,mglC,unidentifiable,,False,False
fis,msrA,unidentifiable,,False,False
agaR,agaB,identifiable,rpoD,False,False
agaR,agaC,identifiable,rpoD,False,False
agaR,agaD,identifiable,rpoD,False,False
agaR,agaI,identifiable,rpoD,False,False
agaR,agaR,unidentifiable,,True,False
agaR,agaS,identifiable,rpoD,False,False
agaR,agaV,identifiable,crp|rpoD,False,False
agaR,agaW,identifiable,crp|rpoD,False,False
agaR,kbaY,identifiable,nac|rpoD,False,False
agaR,kbaZ,identifiable,crp|rpoD,False,False
alaS,alaS,unidentifiable,,True,False
allR,allA,identifiable,nac,False,False
allR,allB,identifiable,nac|rpoD,False,False
allR,allS,identifiable,nac,False,False
allR,allW,identifiable,nac|rpoD,False,False
allR,gcl,identifiable,nac|rpoD,False,False
allR,glxK,identifiable,nac|rpoD,False,False
allR,glxR,identifiable,nac|rpoD,False,False
allR,hyi,identifiable,nac|rpoD,False,False
allR,ybbY,identifiable,nac|rpoD,False,False
allS,allC,identifiable,allR|rpoD,False,False
allS,allD,identifiable,allR|rpoD,False,False
allS,allE,identifiable,allR|rpoD,False,False
alpA,intA,identifiable,,False,False
alpA,phoB,identifiable,basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
alpA,phoR,identifiable,basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
phoB,adiC,unidentifiable,,False,False
phoB,amn,unidentifiable,,False,False
phoB,argP,unidentifiable,,True,False
phoB,asr,unidentifiable,,False,False
phoB,cra,unidentifiable,,True,False
phoB,cusA,unidentifiable,,False,False
phoB,cusB,unidentifiable,,False,False
phoB,cusC,unidentifiable,,False,False
phoB,cusF,unidentifiable,,False,False
phoB,cusR,unidentifiable,,False,False
phoB,cusS,unidentifiable,,False,False
phoB,eda,unidentifiable,,False,False
phoB,feaR,unidentifiable,,False,False
phoB,gadW,unidentifiable,,True,False
phoB,gadX,unidentifiable,,True,False
phoB,hiuH,unidentifiable,,False,False
phoB,mipA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
phoB,msrP,unidentifiable,,False,False
phoB,msrQ,unidentifiable,,False,False
phoB,ompF,unidentifiable,,False,False
phoB,phnC,unidentifiable,,False,False
phoB,phnD,unidentifiable,,False,False
phoB,phnF,unidentifiable,,False,False
phoB,phnG,unidentifiable,,False,False
phoB,phnH,unidentifiable,,False,False
phoB,phnI,unidentifiable,,False,False
phoB,phnJ,unidentifiable,,False,False
phoB,phnK,unidentifiable,,False,False
phoB,phnL,unidentifiable,,False,False
phoB,phnM,unidentifiable,,False,False
phoB,phnN,unidentifiable,,False,False
phoB,phnO,unidentifiable,,False,False
phoB,phnP,unidentifiable,,False,False
phoB,phoA,unidentifiable,,False,False
phoB,phoB,unidentifiable,,True,False
phoB,phoE,unidentifiable,,False,False
phoB,phoH,unidentifiable,,False,False
phoB,phoQ,unidentifiable,,False,False
phoB,phoR,unidentifiable,,False,False
phoB,phoU,unidentifiable,,False,False
phoB,pitB,unidentifiable,,False,False
phoB,prpR,unidentifiable,,False,False
phoB,psiE,unidentifiable,,False,False
phoB,psiF,unidentifiable,,False,False
phoB,pstA,unidentifiable,,False,False
phoB,pstB,unidentifiable,,False,False
phoB,pstC,unidentifiable,,False,False
phoB,pstS,unidentifiable,,False,False
phoB,rcdB,unidentifiable,,False,False
phoB,rspR,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
phoB,sbcC,unidentifiable,,False,False
phoB,sbcD,unidentifiable,,False,False
phoB,tktB,unidentifiable,,False,False
phoB,ugpA,unidentifiable,,False,False
phoB,ugpB,unidentifiable,,False,False
phoB,ugpC,unidentifiable,,False,False
phoB,ugpE,unidentifiable,,False,False
phoB,ugpQ,unidentifiable,,False,False
phoB,waaH,unidentifiable,,False,False
phoB,yegH,unidentifiable,,False,False
phoB,ytfK,unidentifiable,,False,False
alsR,alsA,identifiable,rpoD,False,False
alsR,alsB,identifiable,rpoD,False,False
alsR,alsC,identifiable,rpoD,False,False
alsR,alsE,identifiable,rpoD,False,False
alsR,alsR,unidentifiable,,True,False
alsR,rpiB,identifiable,glaR|lrp|rpoD,False,False
ameF,mazE,identifiable,crp|fis|hipA|hipB|hns|rpoD,False,False
ameF,mazF,identifiable,crp|fis|hipA|hipB|hns|rpoD,False,False
mazE,mazE,unidentifiable,,True,False
mazE,mazF,unidentifiable,,True,False
mazE,mazG,unidentifiable,,False,False
mazF,mazE,unidentifiable,,True,False
mazF,mazF,unidentifiable,,True,False
mazF,mazG,unidentifiable,,False,False
appY,appA,identifiable,arcA|dpiA|hns|rpoD|rpoS|ydeO,False,False
appY,appB,identifiable,arcA|dpiA|hns|rpoD|rpoS|ydeO,False,False
appY,appC,identifiable,arcA|cpxR|dpiA|hns|rpoD|rpoS|ydeO,False,False
appY,appX,identifiable,arcA|dpiA|hns|rpoD|rpoS|ydeO,False,False
appY,hyaA,identifiable,arcA|dpiA|fis|hns|iscR|narL|narP|rpoD|rpoS|ydeO,False,False
appY,hyaB,identifiable,arcA|dpiA|fis|hns|iscR|narL|narP|rpoD|rpoS|ydeO,False,False
appY,hyaC,identifiable,arcA|dpiA|fis|hns|iscR|narL|narP|rpoD|rpoS|ydeO,False,False
appY,hyaD,identifiable,arcA|dpiA|fis|hns|iscR|narL|narP|rpoD|rpoS|ydeO,False,False
appY,hyaE,identifiable,arcA|dpiA|fis|hns|iscR|narL|narP|rpoD|rpoS|ydeO,False,False
appY,hyaF,identifiable,arcA|dpiA|fis|hns|iscR|narL|narP|rpoD|rpoS|ydeO,False,False
araC,araA,identifiable,crp|rpoD|xylR,False,False
araC,araB,identifiable,crp|fur|rpoD|xylR,False,False
araC,araC,unidentifiable,,True,False
araC,araD,identifiable,crp|rpoD|xylR,False,False
araC,araE,identifiable,crp|nac|rpoD|xylR,False,False
araC,araF,identifiable,crp|nac|rpoD|rpoS|spf|xylR,False,False
araC,araG,identifiable,crp|rpoD|rpoS|xylR,False,False
araC,araH,identifiable,crp|rpoD|rpoS|xylR,False,False
araC,araJ,identifiable,crp|rpoD|xylR,False,False
araC,xylA,identifiable,crp|rpoD|xylR,False,False
araC,xylB,identifiable,crp|rpoD|xylR,False,False
araC,ydeM,identifiable,crp|gadX|nagC|rpoD|xylR,False,False
araC,ydeN,identifiable,crp|gadX|lrp|nagC|rpoD|xylR,False,False
araC,ygeA,identifiable,crp|rpoD|xylR,False,False
araC,yjfF,identifiable,crp|rpoD|xylR,False,False
araC,ytfQ,identifiable,crp|rpoD|xylR,False,False
araC,ytfR,identifiable,crp|rpoD|xylR,False,False
araC,ytfT,identifiable,crp|rpoD|xylR,False,False
arcA,aceA,unidentifiable,,False,False
arcA,aceB,unidentifiable,,False,False
arcA,aceE,unidentifiable,,False,False
arcA,aceF,unidentifiable,,False,False
arcA,aceK,unidentifiable,,False,False
arcA,ackA,unidentifiable,,False,False
arcA,acnA,unidentifiable,,False,False
arcA,acnB,unidentifiable,,False,False
arcA,acpP,unidentifiable,,False,False
arcA,aldA,unidentifiable,,False,False
arcA,appA,unidentifiable,,False,False
arcA,appB,unidentifiable,,False,False
arcA,appC,unidentifiable,,False,False
arcA,appX,unidentifiable,,False,False
arcA,appY,unidentifiable,,False,False
arcA,arcA,unidentifiable,,True,False
arcA,argR,unidentifiable,,True,False
arcA,argT,unidentifiable,,False,False
arcA,betA,unidentifiable,,False,False
arcA,betB,unidentifiable,,False,False
arcA,betI,unidentifiable,,False,False
arcA,betT,unidentifiable,,False,False
arcA,cadA,unidentifiable,,False,False
arcA,cadB,unidentifiable,,False,False
arcA,caiA,unidentifiable,,False,False
arcA,caiB,unidentifiable,,False,False
arcA,caiC,unidentifiable,,False,False
arcA,caiD,unidentifiable,,False,False
arcA,caiE,unidentifiable,,False,False
arcA,caiT,unidentifiable,,False,False
arcA,carA,unidentifiable,,False,False
arcA,citC,unidentifiable,,False,False
arcA,citD,unidentifiable,,False,False
arcA,citE,unidentifiable,,False,False
arcA,citF,unidentifiable,,False,False
arcA,citG,unidentifiable,,False,False
arcA,citX,unidentifiable,,False,False
arcA,cycA,unidentifiable,,False,False
arcA,cydA,unidentifiable,,False,False
arcA,cydB,unidentifiable,,False,False
arcA,cydC,unidentifiable,,False,False
arcA,cydD,unidentifiable,,False,False
arcA,cyoA,unidentifiable,,False,False
arcA,cyoB,unidentifiable,,False,False
arcA,cyoC,unidentifiable,,False,False
arcA,cyoD,unidentifiable,,False,False
arcA,cyoE,unidentifiable,,False,False
arcA,dctA,unidentifiable,,False,False
arcA,dcuA,unidentifiable,,False,False
arcA,dcuB,unidentifiable,,False,False
arcA,dcuC,unidentifiable,,False,False
arcA,dpiA,unidentifiable,,False,False
arcA,dpiB,unidentifiable,,False,False
arcA,dppA,unidentifiable,,False,False
arcA,dsbB,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
arcA,fadA,unidentifiable,,False,False
fis,mtlA,unidentifiable,,False,False
fis,mtlD,unidentifiable,,False,False
fis,mtlR,unidentifiable,,False,False
fis,nanA,unidentifiable,,False,False
fis,nanE,unidentifiable,,False,False
fis,nanK,unidentifiable,,False,False
fis,nanQ,unidentifiable,,False,False
fis,nanT,unidentifiable,,False,False
fis,narG,unidentifiable,,False,False
fis,narH,unidentifiable,,False,False
fis,narI,unidentifiable,,False,False
fis,narJ,unidentifiable,,False,False
fis,narK,unidentifiable,,False,False
fis,ndh,unidentifiable,,False,False
fis,nirB,unidentifiable,,False,False
fis,nirC,unidentifiable,,False,False
fis,nirD,unidentifiable,,False,False
fis,nrdA,unidentifiable,,False,False
fis,nrdB,unidentifiable,,False,False
fis,nrfA,unidentifiable,,False,False
fis,nrfB,unidentifiable,,False,False
fis,nrfC,unidentifiable,,False,False
fis,nrfD,unidentifiable,,False,False
fis,nrfE,unidentifiable,,False,False
fis,nrfF,unidentifiable,,False,False
fis,nrfG,unidentifiable,,False,False
fis,nuoA,unidentifiable,,False,False
fis,nuoB,unidentifiable,,False,False
fis,nuoC,unidentifiable,,False,False
fis,nuoE,unidentifiable,,False,False
fis,nuoF,unidentifiable,,False,False
fis,nuoG,unidentifiable,,False,False
fis,nuoH,unidentifiable,,False,False
fis,nuoI,unidentifiable,,False,False
fis,nuoJ,unidentifiable,,False,False
fis,nuoK,unidentifiable,,False,False
fis,nuoL,unidentifiable,,False,False
fis,nuoM,unidentifiable,,False,False
fis,nuoN,unidentifiable,,False,False
fis,nusA,unidentifiable,,False,False
fis,ogt,unidentifiable,,False,False
fis,osmE,unidentifiable,,False,False
fis,osmY,unidentifiable,,False,False
fis,patA,unidentifiable,,False,False
fis,pdxA,unidentifiable,,False,False
fis,pflB,unidentifiable,,False,False
fis,pheU,unidentifiable,,False,False
fis,pheV,unidentifiable,,False,False
fis,pnp,unidentifiable,,False,False
fis,proK,unidentifiable,,False,False
fis,proL,unidentifiable,,False,False
fis,proM,unidentifiable,,False,False
fis,proP,unidentifiable,,False,False
fis,ptsG,unidentifiable,,False,False
fis,pyrD,unidentifiable,,False,False
fis,queA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fis,rbfA,unidentifiable,,False,False
fis,recF,unidentifiable,,False,False
fis,rimP,unidentifiable,,False,False
fis,rnpB,unidentifiable,,False,False
fis,rplM,unidentifiable,,False,False
fis,rpsI,unidentifiable,,False,False
fis,rpsO,unidentifiable,,False,False
fis,rrfA,unidentifiable,,False,False
fis,rrfB,unidentifiable,,False,False
fis,rrfC,unidentifiable,,False,False
fis,rrfD,unidentifiable,,False,False
fis,rrfE,unidentifiable,,False,False
fis,rrfF,unidentifiable,,False,False
fis,rrfG,unidentifiable,,False,False
fis,rrfH,unidentifiable,,False,False
fis,rrlA,unidentifiable,,False,False
fis,rrlB,unidentifiable,,False,False
fis,rrlC,unidentifiable,,False,False
fis,rrlD,unidentifiable,,False,False
fis,rrlE,unidentifiable,,False,False
fis,rrlG,unidentifiable,,False,False
fis,rrlH,unidentifiable,,False,False
fis,rrsA,unidentifiable,,False,False
fis,rrsB,unidentifiable,,False,False
fis,rrsC,unidentifiable,,False,False
fis,rrsD,unidentifiable,,False,False
fis,rrsE,unidentifiable,,False,False
fis,rrsG,unidentifiable,,False,False
fis,rrsH,unidentifiable,,False,False
fis,rsmA,unidentifiable,,False,False
fis,serT,unidentifiable,,False,False
fis,serX,unidentifiable,,False,False
fis,sra,unidentifiable,,False,False
fis,ssrS,unidentifiable,,False,False
fis,thrT,unidentifiable,,False,False
fis,thrU,unidentifiable,,False,False
fis,thrV,unidentifiable,,False,False
fis,thrW,unidentifiable,,False,False
fis,tolB,unidentifiable,,False,False
fis,topA,unidentifiable,,False,False
fis,tpr,unidentifiable,,False,False
fis,trg,unidentifiable,,False,False
fis,trmA,unidentifiable,,False,False
fis,truB,unidentifiable,,False,False
fis,tufB,unidentifiable,,False,False
fis,tyrT,unidentifiable,,False,False
fis,tyrU,unidentifiable,,False,False
fis,tyrV,unidentifiable,,False,False
fis,valT,unidentifiable,,False,False
fis,valU,unidentifiable,,False,False
fis,valX,unidentifiable,,False,False
fis,valY,unidentifiable,,False,False
fis,xylF,unidentifiable,,False,False
fis,xylG,unidentifiable,,False,False
fis,xylH,unidentifiable,,False,False
fis,xylR,unidentifiable,,False,False
fis,yeaR,unidentifiable,,False,False
fis,yfaE,unidentifiable,,False,False
fis,yjcH,unidentifiable,,False,False
fis,yoaG,unidentifiable,,False,False
fis,yodD,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
frlR,frlA,identifiable,crp|rpoD,False,False
frlR,frlB,identifiable,crp|rpoD,False,False
frlR,frlC,identifiable,crp|rpoD,False,False
frlR,frlD,identifiable,crp|rpoD,False,False
frlR,frlR,unidentifiable,,True,False
fucR,fucA,identifiable,crp|hns|nac|rpoD|srsR,False,False
fucR,fucI,identifiable,crp|rpoD|spf|srsR,False,False
fucR,fucK,identifiable,crp|rpoD|spf|srsR,False,False
fucR,fucO,identifiable,crp|rpoD|srsR,False,False
fucR,fucP,identifiable,crp|rpoD|spf|srsR,False,False
fucR,fucR,unidentifiable,,True,False
fucR,fucU,identifiable,crp|rpoD|srsR,False,False
fur,actP,unidentifiable,,False,False
fur,adhP,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fur,amtB,unidentifiable,,False,False
fur,ansB,unidentifiable,,False,False
fur,araB,unidentifiable,,False,False
fur,argF,unidentifiable,,False,False
fur,argG,unidentifiable,,False,False
fur,aspC,unidentifiable,,False,False
fur,bfd,unidentifiable,,False,False
fur,bssR,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fur,cadC,unidentifiable,,False,False
fur,cirA,unidentifiable,,False,False
fur,cusC,unidentifiable,,False,False
fur,cyoA,unidentifiable,,False,False
fur,cyoB,unidentifiable,,False,False
fur,cyoC,unidentifiable,,False,False
fur,cyoD,unidentifiable,,False,False
fur,cyoE,unidentifiable,,False,False
fur,dmsA,unidentifiable,,False,False
fur,dmsB,unidentifiable,,False,False
fur,dmsC,unidentifiable,,False,False
fur,dppB,unidentifiable,,False,False
fur,dppC,unidentifiable,,False,False
fur,dppD,unidentifiable,,False,False
fur,dppF,unidentifiable,,False,False
fur,eamA,unidentifiable,,False,False
fur,efeB,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fur,efeO,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fur,entA,unidentifiable,,False,False
fur,entB,unidentifiable,,False,False
fur,entC,unidentifiable,,False,False
fur,entD,unidentifiable,,False,False
fur,entE,unidentifiable,,False,False
fur,entF,unidentifiable,,False,False
fur,entH,unidentifiable,,False,False
fur,entS,unidentifiable,,False,False
fur,erpA,unidentifiable,,False,False
fur,exbB,unidentifiable,,False,False
fur,exbD,unidentifiable,,False,False
fur,fecA,unidentifiable,,False,False
fur,fecB,unidentifiable,,False,False
fur,fecC,unidentifiable,,False,False
fur,fecD,unidentifiable,,False,False
fur,fecE,unidentifiable,,False,False
fur,fecI,unidentifiable,,False,False
fur,fecR,unidentifiable,,False,False
fur,feoA,unidentifiable,,False,False
fur,feoB,unidentifiable,,False,False
fur,feoC,unidentifiable,,False,False
fur,fepA,unidentifiable,,False,False
fur,fepB,unidentifiable,,False,False
fur,fepC,unidentifiable,,False,False
fur,fepD,unidentifiable,,False,False
fur,fepE,unidentifiable,,False,False
fur,fepG,unidentifiable,,False,False
fur,fes,unidentifiable,,False,False
fur,fhuA,unidentifiable,,False,False
fur,fhuB,unidentifiable,,False,False
fur,fhuC,unidentifiable,,False,False
fur,fhuD,unidentifiable,,False,False
fur,fhuE,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fur,fhuF,unidentifiable,,False,False
fur,fiu,unidentifiable,,False,False
fur,flhC,unidentifiable,,True,False
fur,flhD,unidentifiable,,True,False
fur,fnr,unidentifiable,,True,False
fur,ftnA,unidentifiable,,False,False
fur,ftnB,unidentifiable,,False,False
fur,fumB,unidentifiable,,False,False
fur,fumC,unidentifiable,,False,False
fur,fur,unidentifiable,,True,False
fur,garK,unidentifiable,,False,False
fur,garL,unidentifiable,,False,False
fur,garP,unidentifiable,,False,False
fur,garR,unidentifiable,,False,False
fur,gdhA,unidentifiable,,False,False
fur,glnD,unidentifiable,,False,False
fur,glnG,unidentifiable,,True,False
fur,glnK,unidentifiable,,False,False
fur,glnL,unidentifiable,,False,False
fur,glpF,unidentifiable,,False,False
fur,glpK,unidentifiable,,False,False
fur,gltB,unidentifiable,,False,False
fur,gltD,unidentifiable,,False,False
fur,gltF,unidentifiable,,False,False
fur,gnd,unidentifiable,,False,False
fur,gpmA,unidentifiable,,False,False
fur,gpr,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
fur,grcA,unidentifiable,,False,False
fur,gspC,unidentifiable,,False,False
fur,gspD,unidentifiable,,False,False
fur,gspE,unidentifiable,,False,False
fur,gspF,unidentifiable,,False,False
fur,gspG,unidentifiable,,False,False
fur,gspH,unidentifiable,,False,False
fur,gspI,unidentifiable,,False,False
fur,gspJ,unidentifiable,,False,False
fur,gspK,unidentifiable,,False,False
fur,gspL,unidentifiable,,False,False
fur,gspM,unidentifiable,,False,False
